Record_ID,Hour_of_Day,Road_Type,Weather,Traffic_Density,Speed_Limit,Reported_Severity,NLP_Risk_Flag,Corrected_Severity
5428,0,Urban,Snow,45,40,0,0,0
5429,19,Rural,Fog,82,60,0,0,0
5430,8,Rural,Clear,62,60,0,0,0
5431,18,Rural,Rain,63,60,0,0,0
5432,17,Highway,Rain,97,100,1,1,1
5433,5,Rural,Clear,25,60,0,0,0
5434,23,Urban,Clear,21,40,0,0,0
5435,22,Highway,Rain,48,100,1,1,1
5436,11,Urban,Clear,30,40,0,0,0
5437,10,Urban,Clear,87,40,0,0,0
5438,7,Urban,Clear,40,40,0,0,0
5439,6,Highway,Rain,56,100,1,1,1
5440,6,Rural,Clear,49,60,0,0,0
5441,18,Urban,Clear,70,40,0,0,0
5442,14,Urban,Rain,46,40,0,0,0
5443,21,Highway,Fog,47,100,0,1,1
5444,5,Rural,Rain,36,60,0,0,0
5445,1,Rural,Clear,43,60,0,0,0
5446,23,Rural,Rain,30,60,0,0,0
5447,20,Urban,Clear,47,40,0,0,0
5448,4,Highway,Clear,46,100,1,1,1
5449,4,Highway,Clear,57,100,0,0,0
5450,15,Rural,Rain,46,60,0,0,0
5451,14,Highway,Clear,51,100,0,0,0
5452,23,Rural,Clear,43,60,0,0,0
5453,0,Urban,Rain,41,40,0,0,0
5454,17,Rural,Rain,90,60,0,0,0
5455,17,Rural,Rain,68,60,0,0,0
5456,3,Rural,Rain,41,60,0,0,0
5457,18,Highway,Rain,90,100,0,0,0
5458,15,Rural,Clear,22,60,0,0,0
5459,15,Highway,Rain,31,100,1,1,1
5460,15,Urban,Fog,20,40,0,0,0
5461,14,Urban,Rain,33,40,0,0,0
5462,13,Rural,Fog,26,60,0,0,0
5463,4,Rural,Clear,35,60,0,0,0
5464,20,Highway,Clear,31,100,0,0,0
5465,7,Highway,Clear,57,100,0,0,0
5466,22,Highway,Rain,52,100,1,1,1
5467,23,Urban,Clear,26,40,0,0,0
5468,23,Highway,Snow,31,100,1,1,1
5469,23,Rural,Rain,39,60,0,0,0
5470,18,Urban,Clear,77,40,0,0,0
5471,15,Rural,Rain,32,60,0,0,0
5472,22,Highway,Fog,34,100,1,1,1
5473,21,Rural,Clear,47,60,0,0,0
5474,0,Highway,Clear,59,100,0,1,1
5475,22,Highway,Clear,53,100,0,0,0
5476,7,Highway,Fog,52,100,0,0,0
5477,20,Urban,Clear,29,40,0,0,0
5478,21,Highway,Clear,31,100,0,0,0
5479,9,Urban,Snow,88,40,0,0,0
5480,8,Rural,Clear,63,60,0,0,0
5481,16,Highway,Clear,40,100,0,0,0
5482,14,Highway,Clear,45,100,0,0,0
5483,16,Highway,Clear,39,100,0,0,0
5484,2,Highway,Clear,35,100,1,1,1
5485,13,Rural,Clear,25,60,0,0,0
5486,3,Urban,Clear,29,40,0,0,0
5487,8,Rural,Rain,60,60,0,0,0
5488,0,Highway,Rain,39,100,1,1,1
5489,23,Highway,Snow,51,100,1,1,1
5490,4,Urban,Clear,48,40,0,0,0
5491,14,Urban,Clear,32,40,0,0,0
5492,7,Highway,Clear,39,100,0,0,0
5493,12,Highway,Fog,36,100,0,0,0
5494,7,Rural,Clear,39,60,0,0,0
5495,18,Rural,Clear,66,60,0,0,0
5496,16,Urban,Clear,38,40,0,0,0
5497,8,Urban,Clear,70,40,0,0,0
5498,9,Rural,Clear,70,60,0,0,0
5499,19,Urban,Clear,73,40,0,0,0
5500,9,Highway,Clear,89,100,0,0,0
5501,16,Highway,Fog,57,100,0,0,0
5502,3,Rural,Rain,28,60,0,0,0
5503,3,Urban,Rain,26,40,0,0,0
5504,15,Rural,Rain,48,60,0,0,0
5505,8,Highway,Clear,70,100,0,0,0
5506,11,Highway,Clear,36,100,0,0,0
5507,20,Rural,Fog,30,60,0,0,0
5508,9,Highway,Clear,89,100,0,0,0
5509,22,Urban,Clear,47,40,0,0,0
5510,10,Rural,Clear,65,60,0,0,0
5511,9,Highway,Clear,74,100,0,0,0
5512,22,Urban,Clear,45,40,0,0,0
5513,9,Rural,Clear,89,60,0,0,0
5514,13,Highway,Clear,40,100,0,0,0
5515,16,Rural,Clear,35,60,0,0,0
5516,5,Urban,Clear,39,40,0,0,0
5517,8,Urban,Rain,73,40,0,0,0
5518,4,Urban,Rain,25,40,0,0,0
5519,12,Urban,Clear,36,40,0,0,0
5520,12,Highway,Clear,53,100,0,0,0
5521,4,Rural,Clear,21,60,0,0,0
5522,7,Highway,Rain,36,100,1,1,1
5523,18,Highway,Clear,92,100,0,0,0
5524,13,Highway,Clear,44,100,0,0,0
5525,23,Highway,Fog,44,100,1,1,1
5526,18,Highway,Clear,77,100,0,0,0
5527,10,Rural,Fog,62,60,0,0,0
5528,7,Rural,Rain,39,60,0,0,0
5529,21,Highway,Clear,32,100,0,0,0
5530,23,Highway,Rain,51,100,1,1,1
5531,21,Rural,Rain,23,60,0,0,0
5532,8,Urban,Clear,88,40,0,0,0
5533,15,Rural,Clear,29,60,0,0,0
5534,13,Highway,Clear,39,100,0,0,0
5535,13,Urban,Clear,29,40,0,0,0
5536,14,Rural,Snow,27,60,0,0,0
5537,5,Highway,Clear,56,100,0,0,0
5538,16,Urban,Clear,36,40,0,0,0
5539,14,Rural,Clear,43,60,0,0,0
5540,19,Rural,Clear,79,60,0,0,0
5541,11,Rural,Rain,46,60,0,0,0
5542,12,Rural,Snow,38,60,0,0,0
5543,14,Rural,Clear,20,60,0,0,0
5544,14,Highway,Clear,59,100,0,0,0
5545,20,Urban,Snow,31,40,0,0,0
5546,16,Urban,Snow,42,40,0,0,0
5547,15,Rural,Rain,48,60,0,0,0
5548,19,Highway,Rain,88,100,0,0,0
5549,10,Rural,Clear,79,60,0,0,0
5550,7,Urban,Clear,34,40,0,0,0
5551,21,Highway,Clear,50,100,0,0,0
5552,5,Urban,Clear,25,40,0,0,0
5553,16,Urban,Clear,39,40,0,0,0
5554,22,Urban,Fog,34,40,0,0,0
5555,4,Rural,Rain,36,60,0,0,0
5556,10,Highway,Snow,94,100,1,1,1
5557,6,Rural,Snow,45,60,0,0,0
5558,8,Urban,Clear,65,40,0,0,0
5559,7,Rural,Clear,27,60,0,0,0
5560,14,Urban,Clear,31,40,0,0,0
5561,11,Highway,Rain,55,100,0,0,0
5562,5,Urban,Clear,28,40,0,0,0
5563,13,Urban,Clear,22,40,0,0,0
5564,21,Urban,Clear,45,40,0,0,0
5565,8,Highway,Snow,79,100,0,0,0
5566,9,Rural,Clear,74,60,0,0,0
5567,14,Highway,Snow,42,100,0,0,0
5568,16,Rural,Clear,49,60,0,0,0
5569,2,Urban,Snow,27,40,0,0,0
5570,7,Rural,Fog,22,60,0,0,0
5571,19,Rural,Rain,62,60,0,0,0
5572,6,Rural,Rain,42,60,0,0,0
5573,10,Highway,Clear,78,100,0,0,0
5574,19,Urban,Clear,82,40,0,0,0
5575,18,Rural,Rain,89,60,0,0,0
5576,3,Highway,Clear,42,100,1,1,1
5577,7,Rural,Rain,30,60,0,0,0
5578,14,Urban,Fog,28,40,0,0,0
5579,6,Rural,Snow,26,60,0,0,0
5580,18,Highway,Clear,97,100,0,0,0
5581,0,Urban,Clear,46,40,0,0,0
5582,23,Highway,Fog,49,100,1,1,1
5583,8,Highway,Fog,74,100,0,0,0
5584,6,Urban,Clear,35,40,0,0,0
5585,2,Urban,Fog,40,40,0,0,0
5586,1,Rural,Fog,29,60,0,0,0
5587,13,Highway,Clear,43,100,0,0,0
5588,7,Highway,Clear,39,100,0,0,0
5589,22,Highway,Clear,33,100,1,1,1
5590,0,Highway,Clear,43,100,0,0,0
5591,7,Urban,Clear,34,40,0,0,0
5592,1,Urban,Clear,22,40,0,0,0
5593,12,Urban,Snow,50,40,0,0,0
5594,22,Urban,Clear,44,40,0,0,0
5595,11,Highway,Clear,55,100,0,0,0
5596,22,Rural,Rain,33,60,0,0,0
5597,5,Urban,Fog,46,40,0,0,0
5598,21,Rural,Clear,21,60,0,0,0
5599,14,Highway,Rain,54,100,0,0,0
5600,22,Rural,Rain,39,60,0,0,0
5601,23,Rural,Clear,44,60,0,0,0
5602,0,Highway,Clear,48,100,0,0,0
5603,19,Highway,Clear,85,100,0,0,0
5604,1,Rural,Clear,50,60,0,0,0
5605,22,Urban,Clear,27,40,0,0,0
5606,23,Highway,Rain,48,100,1,1,1
5607,7,Rural,Clear,45,60,0,0,0
5608,14,Urban,Clear,45,40,0,0,0
5609,8,Urban,Clear,72,40,0,0,0
5610,14,Rural,Rain,43,60,0,0,0
5611,15,Urban,Clear,36,40,0,0,0
5612,1,Highway,Clear,39,100,0,0,0
5613,9,Rural,Rain,81,60,0,0,0
5614,7,Urban,Clear,44,40,0,0,0
5615,23,Urban,Clear,22,40,0,0,0
5616,20,Highway,Clear,33,100,0,0,0
5617,12,Highway,Clear,51,100,0,0,0
5618,11,Urban,Clear,20,40,0,0,0
5619,8,Highway,Rain,90,100,0,0,0
5620,22,Highway,Clear,53,100,0,0,0
5621,6,Highway,Clear,42,100,0,0,0
5622,15,Highway,Clear,60,100,0,0,0
5623,22,Urban,Clear,41,40,0,0,0
5624,3,Highway,Clear,49,100,1,1,1
5625,9,Highway,Clear,73,100,0,0,0
5626,14,Highway,Rain,50,100,0,1,1
5627,2,Urban,Snow,23,40,0,0,0
5628,23,Urban,Fog,44,40,0,0,0
5629,8,Urban,Rain,63,40,0,0,0
5630,19,Highway,Clear,97,100,0,0,0
5631,17,Urban,Clear,63,40,0,0,0
5632,1,Rural,Rain,32,60,0,0,0
5633,14,Highway,Clear,34,100,0,0,0
5634,10,Highway,Clear,85,100,0,0,0
5635,21,Highway,Clear,31,100,0,0,0
5636,18,Highway,Clear,81,100,0,0,0
5637,2,Rural,Clear,25,60,0,0,0
5638,11,Rural,Clear,40,60,0,0,0
5639,15,Highway,Rain,50,100,0,0,0
5640,2,Urban,Clear,30,40,0,0,0
5641,3,Urban,Clear,41,40,0,0,0
5642,7,Urban,Rain,45,40,0,0,0
5643,13,Rural,Fog,43,60,0,0,0
5644,22,Urban,Rain,24,40,0,0,0
5645,15,Highway,Clear,44,100,0,0,0
5646,9,Highway,Clear,100,100,0,0,0
5647,2,Highway,Fog,44,100,1,1,1
5648,4,Highway,Snow,47,100,1,1,1
5649,15,Highway,Clear,32,100,0,0,0
5650,14,Rural,Clear,20,60,0,0,0
5651,23,Rural,Clear,30,60,0,0,0
5652,17,Rural,Clear,61,60,0,0,0
5653,11,Highway,Rain,31,100,1,1,1
5654,7,Highway,Clear,51,100,0,0,0
5655,10,Highway,Rain,100,100,0,0,0
5656,13,Rural,Clear,43,60,0,0,0
5657,16,Urban,Fog,30,40,0,0,0
5658,5,Highway,Clear,31,100,0,0,0
5659,15,Rural,Clear,37,60,0,0,0
5660,10,Urban,Clear,90,40,0,0,0
5661,3,Rural,Rain,23,60,0,0,0
5662,9,Highway,Clear,97,100,0,0,0
5663,1,Highway,Rain,51,100,1,1,1
5664,4,Rural,Clear,36,60,0,0,0
5665,17,Highway,Clear,79,100,0,0,0
5666,18,Urban,Clear,85,40,0,0,0
5667,6,Urban,Clear,31,40,0,0,0
5668,21,Highway,Rain,49,100,0,0,0
5669,10,Urban,Snow,62,40,0,0,0
5670,22,Highway,Snow,30,100,1,1,1
5671,13,Urban,Clear,33,40,0,0,0
5672,15,Rural,Clear,21,60,0,0,0
5673,16,Urban,Clear,24,40,0,0,0
5674,20,Urban,Rain,24,40,0,0,0
5675,9,Urban,Fog,89,40,0,0,0
5676,6,Highway,Clear,35,100,0,0,0
5677,0,Urban,Clear,42,40,0,0,0
5678,12,Highway,Clear,51,100,0,0,0
5679,16,Highway,Clear,37,100,0,0,0
5680,17,Rural,Rain,69,60,0,0,0
5681,18,Rural,Rain,68,60,0,0,0
5682,4,Rural,Clear,50,60,0,0,0
5683,6,Urban,Rain,26,40,0,0,0
5684,2,Urban,Rain,23,40,0,0,0
5685,0,Highway,Rain,42,100,1,1,1
5686,3,Rural,Fog,38,60,0,0,0
5687,5,Highway,Clear,48,100,0,0,0
5688,1,Rural,Snow,33,60,0,0,0
5689,9,Urban,Rain,80,40,0,0,0
5690,2,Highway,Clear,33,100,1,1,1
5691,10,Urban,Clear,84,40,0,0,0
5692,1,Rural,Clear,20,60,0,0,0
5693,20,Highway,Snow,48,100,0,0,0
5694,0,Highway,Clear,51,100,0,0,0
5695,19,Highway,Clear,94,100,0,0,0
5696,9,Rural,Clear,90,60,0,0,0
5697,7,Highway,Clear,51,100,0,0,0
5698,23,Rural,Clear,48,60,0,0,0
5699,5,Highway,Fog,54,100,0,0,0
5700,5,Highway,Fog,45,100,0,0,0
5701,1,Rural,Clear,23,60,0,0,0
5702,2,Urban,Snow,39,40,0,0,0
5703,21,Urban,Clear,20,40,0,0,0
5704,1,Highway,Rain,34,100,1,1,1
5705,7,Urban,Rain,22,40,0,0,0
5706,7,Rural,Clear,41,60,0,0,0
5707,2,Highway,Rain,54,100,1,1,1
5708,1,Urban,Rain,31,40,0,0,0
5709,0,Highway,Clear,38,100,0,0,0
5710,15,Urban,Clear,36,40,0,0,0
5711,5,Highway,Rain,47,100,1,1,1
5712,23,Highway,Clear,46,100,0,0,0
5713,2,Rural,Clear,33,60,0,0,0
5714,2,Highway,Rain,46,100,0,1,1
5715,4,Highway,Snow,32,100,1,1,1
5716,10,Urban,Rain,88,40,0,0,0
5717,23,Urban,Clear,33,40,0,0,0
5718,22,Rural,Clear,27,60,0,0,0
5719,11,Rural,Clear,20,60,0,0,0
5720,3,Highway,Clear,54,100,1,1,1
5721,2,Urban,Clear,44,40,0,0,0
5722,10,Rural,Rain,85,60,0,0,0
5723,4,Urban,Fog,20,40,0,0,0
5724,13,Rural,Rain,49,60,0,0,0
5725,1,Rural,Clear,22,60,0,0,0
5726,20,Urban,Rain,25,40,0,0,0
5727,16,Highway,Clear,40,100,0,0,0
5728,5,Urban,Clear,45,40,0,0,0
5729,19,Highway,Rain,84,100,0,0,0
5730,19,Highway,Clear,82,100,0,0,0
5731,16,Rural,Rain,46,60,0,0,0
5732,20,Highway,Rain,51,100,0,0,0
5733,18,Urban,Clear,67,40,0,0,0
5734,3,Highway,Snow,35,100,1,1,1
5735,12,Rural,Clear,22,60,0,0,0
5736,4,Rural,Clear,30,60,0,0,0
5737,9,Rural,Clear,87,60,0,0,0
5738,0,Urban,Clear,36,40,0,0,0
5739,21,Highway,Clear,45,100,0,0,0
5740,0,Urban,Clear,48,40,0,0,0
5741,14,Rural,Rain,24,60,0,0,0
5742,19,Rural,Clear,65,60,0,0,0
5743,12,Urban,Clear,32,40,0,0,0
5744,14,Urban,Clear,28,40,0,0,0
5745,4,Highway,Rain,39,100,1,1,1
5746,2,Highway,Clear,52,100,0,0,0
5747,7,Highway,Clear,43,100,0,0,0
5748,21,Rural,Clear,45,60,0,0,0
5749,13,Rural,Clear,33,60,0,0,0
5750,2,Urban,Snow,35,40,0,0,0
5751,20,Urban,Rain,36,40,0,0,0
5752,14,Urban,Clear,26,40,0,0,0
5753,15,Rural,Rain,29,60,0,0,0
5754,7,Rural,Clear,50,60,0,0,0
5755,8,Highway,Clear,71,100,0,0,0
5756,16,Highway,Clear,42,100,0,0,0
5757,23,Highway,Clear,34,100,1,1,1
5758,7,Urban,Clear,25,40,0,0,0
5759,11,Highway,Rain,51,100,0,0,0
5760,0,Urban,Rain,48,40,0,0,0
5761,4,Highway,Clear,34,100,0,0,0
5762,12,Urban,Clear,20,40,0,0,0
5763,6,Rural,Clear,46,60,0,0,0
5764,15,Rural,Clear,49,60,0,0,0
5765,2,Rural,Rain,34,60,0,0,0
5766,7,Urban,Rain,21,40,0,0,0
5767,20,Rural,Fog,23,60,0,0,0
5768,6,Highway,Clear,54,100,0,0,0
5769,18,Rural,Rain,73,60,0,0,0
5770,19,Urban,Clear,68,40,0,0,0
5771,11,Urban,Clear,34,40,0,0,0
5772,4,Highway,Clear,39,100,0,0,0
5773,0,Urban,Fog,30,40,0,0,0
5774,17,Highway,Clear,87,100,0,0,0
5775,16,Highway,Clear,58,100,0,0,0
5776,0,Rural,Clear,47,60,0,0,0
5777,17,Urban,Clear,75,40,0,0,0
5778,13,Highway,Clear,32,100,0,0,0
5779,20,Highway,Rain,33,100,0,0,0
5780,14,Urban,Clear,49,40,0,0,0
5781,2,Urban,Rain,26,40,0,0,0
5782,20,Highway,Rain,37,100,0,0,0
5783,19,Urban,Fog,72,40,0,0,0
5784,11,Urban,Clear,49,40,0,0,0
5785,19,Highway,Rain,87,100,0,0,0
5786,19,Rural,Rain,75,60,0,0,0
5787,8,Urban,Fog,84,40,0,0,0
5788,10,Urban,Snow,88,40,0,0,0
5789,9,Rural,Rain,62,60,0,0,0
5790,20,Highway,Rain,44,100,1,1,1
5791,16,Rural,Clear,24,60,0,0,0
5792,13,Highway,Clear,52,100,0,0,0
5793,3,Rural,Fog,33,60,0,0,0
5794,17,Rural,Clear,63,60,0,0,0
5795,13,Rural,Fog,28,60,0,0,0
5796,4,Urban,Clear,41,40,0,0,0
5797,14,Highway,Clear,52,100,0,0,0
5798,18,Rural,Clear,90,60,0,0,0
5799,6,Rural,Clear,24,60,0,0,0
5800,4,Urban,Clear,35,40,0,0,0
5801,16,Rural,Clear,21,60,0,0,0
5802,2,Urban,Clear,23,40,0,0,0
5803,6,Urban,Clear,42,40,0,0,0
5804,20,Rural,Clear,20,60,0,0,0
5805,9,Urban,Snow,85,40,0,0,0
5806,19,Rural,Clear,81,60,0,0,0
5807,0,Highway,Fog,31,100,1,1,1
5808,13,Urban,Clear,48,40,0,0,0
5809,19,Urban,Fog,77,40,0,0,0
5810,4,Urban,Clear,36,40,0,0,0
5811,18,Highway,Clear,71,100,0,0,0
5812,2,Highway,Clear,45,100,0,0,0
5813,14,Urban,Clear,48,40,0,0,0
5814,14,Rural,Clear,20,60,0,0,0
5815,17,Highway,Clear,72,100,0,0,0
5816,6,Rural,Clear,48,60,0,0,0
5817,22,Highway,Fog,41,100,1,1,1
5818,15,Urban,Clear,41,40,0,0,0
5819,23,Rural,Fog,35,60,0,0,0
5820,10,Rural,Clear,67,60,0,0,0
5821,21,Rural,Clear,49,60,0,0,0
5822,12,Highway,Fog,30,100,0,0,0
5823,12,Urban,Clear,33,40,0,0,0
5824,6,Highway,Clear,33,100,0,0,0
5825,14,Highway,Rain,43,100,0,0,0
5826,3,Rural,Rain,44,60,0,0,0
5827,11,Highway,Clear,50,100,0,0,0
5828,11,Urban,Rain,45,40,0,0,0
5829,7,Rural,Clear,47,60,0,0,0
5830,10,Highway,Clear,76,100,0,0,0
5831,8,Rural,Rain,73,60,0,0,0
5832,1,Rural,Clear,31,60,0,0,0
5833,11,Rural,Clear,28,60,0,0,0
5834,23,Highway,Rain,56,100,1,1,1
5835,19,Highway,Clear,90,100,0,0,0
5836,11,Rural,Clear,37,60,0,0,0
5837,13,Rural,Rain,33,60,0,0,0
5838,7,Highway,Snow,59,100,0,0,0
5839,18,Urban,Clear,66,40,0,0,0
5840,6,Highway,Rain,40,100,0,0,0
5841,0,Rural,Rain,22,60,0,0,0
5842,22,Highway,Clear,36,100,0,0,0
5843,11,Rural,Fog,21,60,0,0,0
5844,22,Urban,Clear,47,40,0,0,0
5845,8,Urban,Clear,80,40,0,0,0
5846,8,Urban,Rain,65,40,0,0,0
5847,1,Rural,Rain,35,60,0,0,0
5848,9,Highway,Clear,96,100,0,0,0
5849,18,Urban,Clear,64,40,0,0,0
5850,16,Highway,Rain,47,100,0,0,0
5851,13,Rural,Rain,35,60,0,0,0
5852,15,Highway,Rain,56,100,0,1,1
5853,3,Highway,Snow,47,100,1,1,1
5854,0,Rural,Fog,45,60,0,0,0
5855,11,Rural,Rain,25,60,0,0,0
5856,12,Urban,Clear,28,40,0,0,0
5857,0,Urban,Snow,37,40,0,0,0
5858,15,Rural,Snow,41,60,0,0,0
5859,16,Urban,Rain,31,40,0,0,0
5860,12,Highway,Clear,44,100,0,0,0
5861,22,Rural,Rain,31,60,0,0,0
5862,23,Urban,Snow,26,40,0,0,0
5863,4,Urban,Clear,35,40,0,0,0
5864,4,Highway,Rain,39,100,1,1,1
5865,12,Highway,Rain,54,100,0,0,0
5866,3,Urban,Rain,20,40,0,0,0
5867,1,Rural,Clear,42,60,0,0,0
5868,19,Highway,Clear,75,100,0,0,0
5869,14,Urban,Clear,30,40,0,0,0
5870,14,Urban,Rain,47,40,0,0,0
5871,11,Highway,Clear,40,100,0,0,0
5872,11,Highway,Rain,33,100,1,1,1
5873,18,Urban,Clear,62,40,0,0,0
5874,20,Rural,Clear,30,60,0,0,0
5875,12,Rural,Snow,42,60,0,0,0
5876,21,Urban,Fog,28,40,0,0,0
5877,5,Rural,Fog,27,60,0,0,0
5878,0,Rural,Clear,46,60,0,0,0
5879,5,Highway,Clear,42,100,0,0,0
5880,10,Rural,Clear,90,60,0,0,0
5881,8,Urban,Clear,67,40,0,0,0
5882,22,Highway,Clear,41,100,0,0,0
5883,14,Highway,Clear,41,100,0,0,0
5884,11,Rural,Rain,26,60,0,0,0
5885,9,Highway,Clear,97,100,0,0,0
5886,0,Highway,Clear,60,100,0,0,0
5887,8,Urban,Clear,78,40,0,0,0
5888,18,Urban,Rain,79,40,0,0,0
5889,20,Urban,Clear,40,40,0,0,0
5890,21,Highway,Rain,46,100,0,0,0
5891,5,Highway,Clear,47,100,0,0,0
5892,23,Highway,Clear,43,100,1,1,1
5893,11,Highway,Clear,38,100,0,0,0
5894,1,Highway,Snow,42,100,0,1,1
5895,7,Rural,Clear,39,60,0,0,0
5896,13,Rural,Rain,28,60,0,0,0
5897,10,Urban,Clear,62,40,0,0,0
5898,14,Rural,Fog,35,60,0,0,0
5899,17,Urban,Rain,66,40,0,0,0
5900,1,Highway,Rain,46,100,1,1,1
5901,8,Urban,Rain,85,40,0,0,0
5902,16,Highway,Clear,60,100,0,0,0
5903,10,Rural,Rain,73,60,0,0,0
5904,7,Rural,Clear,24,60,0,0,0
5905,10,Highway,Clear,75,100,0,0,0
5906,6,Highway,Clear,54,100,0,0,0
5907,9,Highway,Clear,80,100,0,0,0
5908,23,Urban,Clear,26,40,0,0,0
5909,7,Urban,Clear,44,40,0,0,0
5910,4,Highway,Rain,36,100,1,1,1
5911,22,Highway,Rain,59,100,1,1,1
5912,18,Urban,Clear,65,40,0,0,0
5913,4,Highway,Clear,38,100,0,0,0
5914,4,Urban,Clear,36,40,0,0,0
5915,2,Rural,Rain,21,60,0,0,0
5916,13,Highway,Clear,30,100,0,0,0
5917,1,Urban,Rain,39,40,0,0,0
5918,10,Urban,Clear,87,40,0,0,0
5919,21,Urban,Fog,43,40,0,0,0
5920,13,Rural,Clear,35,60,0,0,0
5921,10,Highway,Clear,77,100,0,0,0
5922,11,Rural,Clear,38,60,0,0,0
5923,7,Urban,Rain,21,40,0,0,0
5924,22,Highway,Clear,48,100,0,0,0
5925,5,Rural,Rain,29,60,0,0,0
5926,16,Highway,Clear,33,100,0,0,0
5927,1,Urban,Clear,47,40,0,0,0
5928,22,Rural,Clear,36,60,0,0,0
5929,11,Urban,Clear,34,40,0,0,0
5930,12,Urban,Clear,45,40,0,0,0
5931,6,Rural,Rain,47,60,0,0,0
5932,18,Rural,Clear,77,60,0,0,0
5933,4,Highway,Clear,52,100,0,0,0
5934,3,Rural,Rain,43,60,0,0,0
5935,12,Urban,Clear,26,40,0,0,0
5936,2,Highway,Rain,45,100,1,1,1
5937,11,Urban,Clear,43,40,0,0,0
5938,19,Urban,Clear,79,40,0,0,0
5939,6,Rural,Rain,35,60,0,0,0
5940,5,Highway,Clear,45,100,0,0,0
5941,21,Rural,Rain,38,60,0,0,0
5942,20,Highway,Rain,59,100,1,1,1
5943,22,Rural,Fog,46,60,0,0,0
5944,15,Rural,Clear,30,60,0,0,0
5945,2,Highway,Clear,30,100,0,0,0
5946,4,Rural,Clear,50,60,0,0,0
5947,10,Highway,Rain,71,100,0,0,0
5948,17,Highway,Clear,83,100,0,0,0
5949,6,Highway,Fog,46,100,1,1,1
5950,17,Rural,Rain,80,60,0,0,0
5951,5,Highway,Snow,56,100,0,0,0
5952,11,Urban,Clear,35,40,0,0,0
5953,0,Rural,Clear,32,60,0,0,0
5954,3,Rural,Clear,43,60,0,0,0
5955,1,Highway,Rain,30,100,1,1,1
5956,17,Rural,Clear,89,60,0,0,0
5957,0,Highway,Fog,49,100,1,1,1
5958,19,Urban,Rain,90,40,0,0,0
5959,2,Urban,Clear,32,40,0,0,0
5960,5,Rural,Clear,36,60,0,0,0
5961,22,Highway,Clear,51,100,1,1,1
5962,7,Rural,Clear,46,60,0,0,0
5963,6,Highway,Clear,47,100,0,0,0
5964,17,Urban,Clear,77,40,0,0,0
5965,19,Highway,Rain,93,100,1,1,1
5966,14,Rural,Clear,20,60,0,0,0
5967,7,Highway,Clear,56,100,0,0,0
5968,20,Highway,Clear,30,100,0,0,0
5969,12,Rural,Snow,20,60,0,0,0
5970,6,Urban,Clear,38,40,0,0,0
5971,23,Urban,Rain,31,40,0,0,0
5972,9,Urban,Fog,65,40,0,0,0
5973,9,Rural,Fog,76,60,0,0,0
5974,0,Urban,Clear,33,40,0,0,0
5975,22,Urban,Rain,40,40,0,0,0
5976,1,Highway,Clear,41,100,0,0,0
5977,9,Highway,Fog,77,100,0,0,0
5978,14,Rural,Rain,31,60,0,0,0
5979,5,Urban,Clear,47,40,0,0,0
5980,4,Urban,Clear,38,40,0,0,0
5981,6,Urban,Clear,20,40,0,0,0
5982,3,Urban,Clear,25,40,0,0,0
5983,23,Highway,Clear,39,100,0,0,0
5984,14,Urban,Rain,28,40,0,0,0
5985,6,Urban,Clear,28,40,0,0,0
5986,12,Urban,Clear,37,40,0,0,0
5987,5,Highway,Clear,41,100,0,0,0
5988,4,Urban,Rain,33,40,0,0,0
5989,10,Rural,Clear,89,60,0,0,0
5990,2,Rural,Rain,28,60,0,0,0
5991,1,Rural,Clear,28,60,0,0,0
5992,15,Highway,Fog,43,100,0,0,0
5993,22,Urban,Clear,42,40,0,0,0
5994,2,Rural,Clear,47,60,0,0,0
5995,0,Highway,Clear,60,100,1,1,1
5996,8,Urban,Rain,88,40,0,0,0
5997,4,Highway,Fog,41,100,1,1,1
5998,5,Rural,Clear,44,60,0,0,0
5999,8,Highway,Clear,87,100,0,0,0
6000,13,Highway,Clear,58,100,0,0,0
6001,7,Rural,Clear,36,60,0,0,0
6002,0,Urban,Clear,20,40,0,0,0
6003,2,Urban,Clear,42,40,0,0,0
6004,15,Rural,Fog,45,60,0,0,0
6005,4,Rural,Rain,40,60,0,0,0
6006,5,Highway,Snow,54,100,1,1,1
6007,14,Urban,Clear,26,40,0,0,0
6008,0,Highway,Clear,46,100,1,1,1
6009,13,Urban,Clear,29,40,0,0,0
6010,0,Highway,Rain,56,100,1,1,1
6011,16,Urban,Clear,49,40,0,0,0
6012,20,Urban,Clear,36,40,0,0,0
6013,1,Highway,Rain,55,100,1,1,1
6014,7,Urban,Fog,50,40,0,0,0
6015,20,Rural,Clear,31,60,0,0,0
6016,6,Highway,Clear,44,100,0,0,0
6017,11,Highway,Clear,55,100,0,0,0
6018,4,Urban,Clear,39,40,0,0,0
6019,14,Rural,Clear,40,60,0,0,0
6020,4,Highway,Fog,47,100,1,1,1
6021,21,Highway,Clear,38,100,0,0,0
6022,5,Urban,Clear,40,40,0,0,0
6023,20,Urban,Clear,47,40,0,0,0
6024,9,Highway,Clear,88,100,0,0,0
6025,7,Urban,Clear,25,40,0,0,0
6026,14,Urban,Clear,42,40,0,0,0
6027,12,Rural,Rain,31,60,0,0,0
6028,22,Rural,Rain,29,60,0,0,0
6029,5,Urban,Fog,21,40,0,0,0
6030,9,Urban,Clear,61,40,0,0,0
6031,5,Highway,Clear,52,100,0,0,0
6032,15,Rural,Rain,29,60,0,0,0
